"","country_code","date","pb95","diesel","heating_gasoil","heavy_fuel_oil","lpg","country_name","country_name_pl"
"335","AT",2017-10-02,1.184,1.115,0.703,386.7,NA,"Austria","Austria"
"336","AT",2017-09-25,1.181,1.104,0.69,380.7,NA,"Austria","Austria"
"337","AT",2017-09-18,1.184,1.098,0.684,373.7,NA,"Austria","Austria"
"338","AT",2017-09-11,1.196,1.103,0.684,373.7,NA,"Austria","Austria"
"339","AT",2017-09-04,1.179,1.088,0.666,365.7,NA,"Austria","Austria"
"340","AT",2017-08-28,1.152,1.067,0.648,365.7,NA,"Austria","Austria"
"341","AT",2017-08-21,1.151,1.067,0.647,365.7,NA,"Austria","Austria"
"342","AT",2017-08-14,1.153,1.069,0.654,370.7,NA,"Austria","Austria"
"343","AT",2017-08-07,1.152,1.069,0.657,370.7,NA,"Austria","Austria"
"344","AT",2017-07-31,1.144,1.058,0.653,365.7,NA,"Austria","Austria"
"345","AT",2017-07-24,1.146,1.058,0.646,360.7,NA,"Austria","Austria"
"346","AT",2017-07-17,1.144,1.056,0.641,360.7,NA,"Austria","Austria"
"347","AT",2017-07-10,1.148,1.062,0.639,365.7,NA,"Austria","Austria"
"348","AT",2017-07-03,1.143,1.055,0.634,359.7,NA,"Austria","Austria"
"349","AT",2017-06-26,1.155,1.073,0.624,359.7,NA,"Austria","Austria"
"350","AT",2017-06-19,1.156,1.067,0.634,366.7,NA,"Austria","Austria"
"351","AT",2017-06-12,1.157,1.069,0.637,367.7,NA,"Austria","Austria"
"352","AT",2017-06-05,1.162,1.075,0.652,376.7,NA,"Austria","Austria"
"353","AT",2017-05-29,1.173,1.092,0.67,376.7,NA,"Austria","Austria"
"354","AT",2017-05-22,1.173,1.091,0.67,371.7,NA,"Austria","Austria"
"355","AT",2017-05-15,1.172,1.087,0.666,364.7,NA,"Austria","Austria"
"356","AT",2017-05-08,1.173,1.09,0.656,370.7,NA,"Austria","Austria"
"357","AT",2017-05-01,1.19,1.107,0.674,386.7,NA,"Austria","Austria"
"358","AT",2017-04-24,1.2,1.121,0.693,392.7,NA,"Austria","Austria"
"359","AT",2017-04-10,1.194,1.117,0.705,392.7,NA,"Austria","Austria"
"360","AT",2017-04-03,1.165,1.104,0.687,372.7,NA,"Austria","Austria"
"361","AT",2017-03-27,1.144,1.095,0.674,372.7,NA,"Austria","Austria"
"362","AT",2017-03-20,1.151,1.098,0.681,383.7,NA,"Austria","Austria"
"363","AT",2017-03-13,1.183,1.119,0.701,400.7,NA,"Austria","Austria"
"364","AT",2017-03-06,1.203,1.132,0.713,400.7,NA,"Austria","Austria"
"365","AT",2017-02-27,1.212,1.143,0.724,400.7,NA,"Austria","Austria"
"366","AT",2017-02-20,1.206,1.131,0.717,411.7,NA,"Austria","Austria"
"367","AT",2017-02-13,1.195,1.126,0.72,411.7,NA,"Austria","Austria"
"368","AT",2017-02-06,1.19,1.126,0.717,411.7,NA,"Austria","Austria"
"369","AT",2017-01-30,1.182,1.121,0.716,417.7,NA,"Austria","Austria"
"370","AT",2017-01-23,1.189,1.125,0.715,423.7,NA,"Austria","Austria"
"371","AT",2017-01-16,1.192,1.133,0.719,429.7,NA,"Austria","Austria"
"372","AT",2017-01-09,1.194,1.142,0.728,415.7,NA,"Austria","Austria"
"373","AT",2017-01-02,1.194,1.147,0.728,399.7,NA,"Austria","Austria"
"374","AT",2016-12-19,1.171,1.126,0.711,393.7,NA,"Austria","Austria"
"375","AT",2016-12-12,1.16,1.111,0.703,379.7,NA,"Austria","Austria"
"376","AT",2016-12-05,1.154,1.11,0.693,359.7,NA,"Austria","Austria"
"377","AT",2016-11-28,1.129,1.082,0.661,352.7,NA,"Austria","Austria"
"378","AT",2016-11-21,1.118,1.063,0.646,334.7,NA,"Austria","Austria"
"379","AT",2016-11-14,1.117,1.063,0.633,334.7,NA,"Austria","Austria"
"380","AT",2016-11-07,1.137,1.075,0.643,344.7,NA,"Austria","Austria"
"381","AT",2016-10-31,1.147,1.09,0.675,366.7,NA,"Austria","Austria"
"382","AT",2016-10-24,1.154,1.087,0.672,374.7,NA,"Austria","Austria"
"383","AT",2016-10-17,1.157,1.091,0.671,365.7,NA,"Austria","Austria"
"384","AT",2016-10-10,1.142,1.079,0.668,351.7,NA,"Austria","Austria"
"385","AT",2016-10-03,1.125,1.054,0.641,333.7,NA,"Austria","Austria"
"386","AT",2016-09-26,1.121,1.049,0.623,340.7,NA,"Austria","Austria"
"387","AT",2016-09-19,1.116,1.04,0.617,340.7,NA,"Austria","Austria"
"388","AT",2016-09-12,1.119,1.053,0.625,334.7,NA,"Austria","Austria"
"389","AT",2016-09-05,1.114,1.045,0.625,334.7,NA,"Austria","Austria"
"390","AT",2016-08-29,1.108,1.044,0.632,334.7,NA,"Austria","Austria"
"391","AT",2016-08-22,1.114,1.045,0.634,326.7,NA,"Austria","Austria"
"392","AT",2016-08-15,1.092,1.017,0.616,311.7,NA,"Austria","Austria"
"393","AT",2016-08-08,1.093,1.013,0.585,305.7,NA,"Austria","Austria"
"394","AT",2016-08-01,1.098,1.029,0.593,322.7,NA,"Austria","Austria"
"395","AT",2016-07-25,1.115,1.048,0.606,322.7,NA,"Austria","Austria"
"396","AT",2016-07-18,1.117,1.045,0.614,322.7,NA,"Austria","Austria"
"397","AT",2016-07-11,1.132,1.048,0.622,330.7,NA,"Austria","Austria"
"398","AT",2016-07-04,1.152,1.066,0.635,342.7,NA,"Austria","Austria"
"399","AT",2016-06-27,1.154,1.062,0.638,331.7,NA,"Austria","Austria"
"400","AT",2016-06-20,1.148,1.06,0.637,331.7,NA,"Austria","Austria"
"401","AT",2016-06-13,1.152,1.068,0.651,325.7,NA,"Austria","Austria"
"402","AT",2016-06-06,1.164,1.07,0.649,311.7,NA,"Austria","Austria"
"403","AT",2016-05-30,1.161,1.068,0.644,305.7,NA,"Austria","Austria"
"404","AT",2016-05-23,1.138,1.043,0.635,305.7,NA,"Austria","Austria"
"405","AT",2016-05-16,1.128,1.031,0.625,283.7,NA,"Austria","Austria"
"406","AT",2016-05-09,1.125,1.024,0.607,283.7,NA,"Austria","Austria"
"407","AT",2016-05-02,1.137,1.032,0.619,283.7,NA,"Austria","Austria"
"408","AT",2016-04-25,1.12,1.019,0.599,266.7,NA,"Austria","Austria"
"409","AT",2016-04-18,1.099,0.988,0.576,266.7,NA,"Austria","Austria"
"410","AT",2016-04-11,1.087,0.974,0.561,246.7,NA,"Austria","Austria"
"411","AT",2016-04-04,1.082,0.982,0.562,260.7,NA,"Austria","Austria"
"412","AT",2016-03-21,1.056,0.988,0.579,260.7,NA,"Austria","Austria"
"413","AT",2016-03-14,1.057,0.983,0.579,258.7,NA,"Austria","Austria"
"414","AT",2016-03-07,1.038,0.957,0.561,243.7,NA,"Austria","Austria"
"415","AT",2016-02-29,1.037,0.95,0.544,238.7,NA,"Austria","Austria"
"416","AT",2016-02-22,1.043,0.953,0.538,238.7,NA,"Austria","Austria"
"417","AT",2016-02-15,1.036,0.938,0.528,238.7,NA,"Austria","Austria"
"418","AT",2016-02-08,1.051,0.948,0.536,245.7,NA,"Austria","Austria"
"419","AT",2016-02-01,1.057,0.943,0.535,239.7,NA,"Austria","Austria"
"420","AT",2016-01-25,1.054,0.936,0.517,213.7,NA,"Austria","Austria"
"421","AT",2016-01-18,1.063,0.954,0.526,232.7,NA,"Austria","Austria"
"422","AT",2016-01-11,1.088,0.981,0.547,242.7,NA,"Austria","Austria"
"423","AT",2016-01-04,1.094,0.987,0.567,243.7,NA,"Austria","Austria"
"424","AT",2015-12-14,1.11,1.02,0.583,292.7,NA,"Austria","Austria"
"425","AT",2015-12-07,1.128,1.041,0.627,292.7,NA,"Austria","Austria"
"426","AT",2015-11-30,1.14,1.07,0.654,292.7,NA,"Austria","Austria"
"427","AT",2015-11-23,1.134,1.07,0.653,286.7,NA,"Austria","Austria"
"428","AT",2015-11-16,1.152,1.08,0.659,300.7,NA,"Austria","Austria"
"429","AT",2015-11-09,1.144,1.079,0.676,314.7,NA,"Austria","Austria"
"430","AT",2015-11-02,1.123,1.066,0.669,307.7,NA,"Austria","Austria"
"431","AT",2015-10-26,1.109,1.048,0.666,307.7,NA,"Austria","Austria"
"432","AT",2015-10-19,1.124,1.062,0.67,312.7,NA,"Austria","Austria"
"433","AT",2015-10-12,1.148,1.082,0.691,314.7,NA,"Austria","Austria"
"434","AT",2015-10-05,1.141,1.071,0.683,305.7,NA,"Austria","Austria"
"435","AT",2015-09-28,1.157,1.076,0.688,305.7,NA,"Austria","Austria"
"436","AT",2015-09-21,1.16,1.073,0.68,305.7,NA,"Austria","Austria"
"437","AT",2015-09-14,1.173,1.082,0.684,319.7,NA,"Austria","Austria"
"438","AT",2015-09-07,1.18,1.084,0.69,323.7,NA,"Austria","Austria"
"439","AT",2015-08-31,1.183,1.065,0.68,290.7,NA,"Austria","Austria"
"440","AT",2015-08-24,1.204,1.077,0.66,319.7,NA,"Austria","Austria"
"441","AT",2015-08-17,1.23,1.087,0.675,338.7,NA,"Austria","Austria"
"442","AT",2015-08-10,1.262,1.097,0.676,365.7,NA,"Austria","Austria"
"443","AT",2015-08-03,1.269,1.112,0.695,365.7,NA,"Austria","Austria"
"444","AT",2015-07-27,1.286,1.131,0.71,380.7,NA,"Austria","Austria"
"445","AT",2015-07-20,1.293,1.139,0.72,380.7,NA,"Austria","Austria"
"446","AT",2015-07-13,1.305,1.152,0.735,386.7,NA,"Austria","Austria"
"447","AT",2015-07-06,1.294,1.173,0.753,402.7,NA,"Austria","Austria"
"448","AT",2015-06-29,1.286,1.174,0.761,402.7,NA,"Austria","Austria"
"449","AT",2015-06-22,1.291,1.178,0.756,407.7,NA,"Austria","Austria"
"450","AT",2015-06-15,1.297,1.189,0.771,402.7,NA,"Austria","Austria"
"451","AT",2015-06-08,1.281,1.188,0.77,417.7,NA,"Austria","Austria"
"452","AT",2015-06-01,1.275,1.188,0.785,417.7,NA,"Austria","Austria"
"453","AT",2015-05-25,1.276,1.193,0.788,417.7,NA,"Austria","Austria"
"454","AT",2015-05-18,1.254,1.177,0.785,424.7,NA,"Austria","Austria"
"455","AT",2015-05-11,1.269,1.188,0.785,424.7,NA,"Austria","Austria"
"456","AT",2015-05-04,1.264,1.184,0.78,424.7,NA,"Austria","Austria"
"457","AT",2015-04-27,1.269,1.188,0.78,418.7,NA,"Austria","Austria"
"458","AT",2015-04-20,1.255,1.177,0.768,399.7,NA,"Austria","Austria"
"459","AT",2015-04-13,1.223,1.145,0.745,377.7,NA,"Austria","Austria"
"460","AT",2015-03-30,1.232,1.153,0.749,377.7,NA,"Austria","Austria"
"461","AT",2015-03-23,1.215,1.15,0.739,383.7,NA,"Austria","Austria"
"462","AT",2015-03-16,1.22,1.169,0.755,389.7,NA,"Austria","Austria"
"463","AT",2015-03-09,1.211,1.178,0.769,389.7,NA,"Austria","Austria"
"464","AT",2015-03-02,1.196,1.18,0.772,389.7,NA,"Austria","Austria"
"465","AT",2015-02-23,1.183,1.164,0.769,395.7,NA,"Austria","Austria"
"466","AT",2015-02-16,1.171,1.148,0.764,379.7,NA,"Austria","Austria"
"467","AT",2015-02-09,1.153,1.125,0.738,349.7,NA,"Austria","Austria"
"468","AT",2015-02-02,1.116,1.091,0.679,325.7,NA,"Austria","Austria"
"469","AT",2015-01-26,1.112,1.082,0.677,319.7,NA,"Austria","Austria"
"470","AT",2015-01-19,1.109,1.078,0.668,319.7,NA,"Austria","Austria"
"471","AT",2015-01-12,1.128,1.106,0.683,324.7,NA,"Austria","Austria"
"472","AT",2015-01-05,1.167,1.144,0.708,345.7,NA,"Austria","Austria"
"473","AT",2014-12-15,1.191,1.168,0.728,394.7,NA,"Austria","Austria"
"474","AT",2014-12-08,1.221,1.193,0.765,418.7,NA,"Austria","Austria"
"475","AT",2014-12-01,1.276,1.223,0.789,445.7,NA,"Austria","Austria"
"476","AT",2014-11-24,1.294,1.247,0.826,445.7,NA,"Austria","Austria"
"477","AT",2014-11-17,1.312,1.265,0.833,468.7,NA,"Austria","Austria"
"478","AT",2014-11-10,1.311,1.269,0.849,478.7,NA,"Austria","Austria"
"479","AT",2014-11-03,1.32,1.271,0.856,492.7,NA,"Austria","Austria"
"480","AT",2014-10-27,1.319,1.26,0.851,492.7,NA,"Austria","Austria"
"481","AT",2014-10-20,1.344,1.269,0.844,498.7,NA,"Austria","Austria"
"482","AT",2014-10-13,1.373,1.286,0.873,533.7,NA,"Austria","Austria"
"483","AT",2014-10-06,1.383,1.303,0.892,552.7,NA,"Austria","Austria"
"484","AT",2014-09-29,1.379,1.304,0.9,542.7,NA,"Austria","Austria"
"485","AT",2014-09-22,1.382,1.312,0.901,542.7,NA,"Austria","Austria"
"486","AT",2014-09-15,1.386,1.316,0.902,547.7,NA,"Austria","Austria"
"487","AT",2014-09-08,1.391,1.323,0.92,547.7,NA,"Austria","Austria"
"488","AT",2014-09-01,1.362,1.3,0.916,547.7,NA,"Austria","Austria"
"489","AT",2014-08-25,1.346,1.291,0.906,541.7,NA,"Austria","Austria"
"490","AT",2014-08-18,1.34,1.293,0.905,541.7,NA,"Austria","Austria"
"491","AT",2014-08-11,1.365,1.3,0.91,546.7,NA,"Austria","Austria"
"492","AT",2014-08-04,1.381,1.305,0.915,557.7,NA,"Austria","Austria"
"493","AT",2014-07-28,1.381,1.299,0.908,557.7,NA,"Austria","Austria"
"494","AT",2014-07-21,1.387,1.3,0.905,563.7,NA,"Austria","Austria"
"495","AT",2014-07-14,1.387,1.301,0.902,568.7,NA,"Austria","Austria"
"496","AT",2014-07-07,1.393,1.309,0.915,574.7,NA,"Austria","Austria"
"497","AT",2014-06-30,1.399,1.319,0.929,581.7,NA,"Austria","Austria"
"498","AT",2014-06-23,1.398,1.326,0.937,581.7,NA,"Austria","Austria"
"499","AT",2014-06-16,1.383,1.341,0.922,581.7,NA,"Austria","Austria"
"500","AT",2014-06-09,1.363,1.298,0.905,587.7,NA,"Austria","Austria"
"501","AT",2014-06-02,1.37,1.319,0.916,587.7,NA,"Austria","Austria"
"502","AT",2014-05-26,1.365,1.314,0.917,580.7,NA,"Austria","Austria"
"503","AT",2014-05-19,1.366,1.319,0.915,569.7,NA,"Austria","Austria"
"504","AT",2014-05-12,1.356,1.305,0.903,569.7,NA,"Austria","Austria"
"505","AT",2014-05-05,1.368,1.313,0.906,569.7,NA,"Austria","Austria"
"506","AT",2014-04-28,1.373,1.319,0.913,569.7,NA,"Austria","Austria"
"507","AT",2014-04-14,1.359,1.316,0.9,575.7,NA,"Austria","Austria"
"508","AT",2014-04-07,1.347,1.311,0.898,583.7,NA,"Austria","Austria"
"509","AT",2014-03-31,1.345,1.313,0.905,583.7,NA,"Austria","Austria"
"510","AT",2014-03-24,1.337,1.311,0.902,583.7,NA,"Austria","Austria"
"511","AT",2014-03-17,1.344,1.32,0.898,583.7,NA,"Austria","Austria"
"512","AT",2014-03-10,1.344,1.329,0.913,583.7,NA,"Austria","Austria"
"513","AT",2014-03-03,1.35,1.334,0.923,576.7,NA,"Austria","Austria"
"514","AT",2014-02-24,1.358,1.337,0.929,576.7,NA,"Austria","Austria"
"515","AT",2014-02-17,1.353,1.333,0.922,570.7,NA,"Austria","Austria"
"516","AT",2014-02-10,1.338,1.329,0.924,563.7,NA,"Austria","Austria"
"517","AT",2014-02-03,1.336,1.327,0.925,557.7,NA,"Austria","Austria"
"518","AT",2014-01-27,1.341,1.332,0.921,552.7,NA,"Austria","Austria"
"519","AT",2014-01-20,1.334,1.322,0.92,552.7,NA,"Austria","Austria"
"520","AT",2014-01-13,1.343,1.33,0.919,552.7,NA,"Austria","Austria"
"521","AT",2014-01-06,1.341,1.333,0.931,557.7,NA,"Austria","Austria"
"522","AT",2013-12-16,1.353,1.347,0.929,562.7,NA,"Austria","Austria"
"523","AT",2013-12-09,1.362,1.356,0.944,574.7,NA,"Austria","Austria"
"524","AT",2013-12-02,1.349,1.345,0.94,567.7,NA,"Austria","Austria"
"525","AT",2013-11-25,1.355,1.347,0.941,557.7,NA,"Austria","Austria"
"526","AT",2013-11-18,1.345,1.339,0.932,557.7,NA,"Austria","Austria"
"527","AT",2013-11-11,1.329,1.326,0.924,552.7,NA,"Austria","Austria"
"528","AT",2013-11-04,1.333,1.329,0.937,552.7,NA,"Austria","Austria"
"529","AT",2013-10-28,1.338,1.334,0.927,557.7,NA,"Austria","Austria"
"530","AT",2013-10-21,1.362,1.352,0.944,565.7,NA,"Austria","Austria"
"531","AT",2013-10-14,1.372,1.363,0.952,565.7,NA,"Austria","Austria"
"532","AT",2013-10-07,1.355,1.35,0.944,565.7,NA,"Austria","Austria"
"533","AT",2013-09-30,1.375,1.364,0.944,565.7,NA,"Austria","Austria"
"534","AT",2013-09-23,1.387,1.374,0.952,578.7,NA,"Austria","Austria"
"535","AT",2013-09-16,1.398,1.379,0.972,577.7,NA,"Austria","Austria"
"536","AT",2013-09-09,1.432,1.386,0.987,577.7,NA,"Austria","Austria"
"537","AT",2013-09-02,1.441,1.383,0.981,577.7,NA,"Austria","Austria"
"538","AT",2013-08-26,1.415,1.363,0.951,577.7,NA,"Austria","Austria"
"539","AT",2013-08-19,1.418,1.362,0.95,572.7,NA,"Austria","Austria"
"540","AT",2013-08-12,1.408,1.347,0.933,572.7,NA,"Austria","Austria"
"541","AT",2013-08-05,1.416,1.354,0.95,587.4,NA,"Austria","Austria"
"542","AT",2013-07-29,1.419,1.354,0.945,587.4,NA,"Austria","Austria"
"543","AT",2013-07-22,1.429,1.364,0.959,584.7,NA,"Austria","Austria"
"544","AT",2013-07-15,1.427,1.368,0.951,584.7,NA,"Austria","Austria"
"545","AT",2013-07-08,1.398,1.349,0.947,578.7,NA,"Austria","Austria"
"546","AT",2013-07-01,1.395,1.341,0.934,578.7,NA,"Austria","Austria"
"547","AT",2013-06-24,1.392,1.337,0.919,578.7,NA,"Austria","Austria"
"548","AT",2013-06-17,1.39,1.335,0.924,578.7,NA,"Austria","Austria"
"549","AT",2013-06-10,1.395,1.341,0.923,584.7,NA,"Austria","Austria"
"550","AT",2013-06-03,1.395,1.347,0.92,584.7,NA,"Austria","Austria"
"551","AT",2013-05-27,1.394,1.344,0.917,584.7,NA,"Austria","Austria"
"552","AT",2013-05-20,1.388,1.342,0.934,584.7,NA,"Austria","Austria"
"553","AT",2013-05-13,1.383,1.337,0.919,573.7,NA,"Austria","Austria"
"554","AT",2013-05-06,1.367,1.321,0.912,566.7,NA,"Austria","Austria"
"555","AT",2013-04-29,1.372,1.323,0.926,560.7,NA,"Austria","Austria"
"556","AT",2013-04-22,1.368,1.32,0.901,568.7,NA,"Austria","Austria"
"557","AT",2013-04-15,1.392,1.345,0.921,576.7,NA,"Austria","Austria"
"558","AT",2013-04-08,1.413,1.386,0.946,593.7,NA,"Austria","Austria"
"559","AT",2013-03-25,1.397,1.351,0.95,593.7,NA,"Austria","Austria"
"560","AT",2013-03-18,1.396,1.361,0.954,593.7,NA,"Austria","Austria"
"561","AT",2013-03-11,1.403,1.364,0.962,599.7,NA,"Austria","Austria"
"562","AT",2013-03-04,1.426,1.378,0.966,604.7,NA,"Austria","Austria"
"563","AT",2013-02-25,1.459,1.412,0.991,618.7,NA,"Austria","Austria"
"564","AT",2013-02-18,1.454,1.406,1.002,623.7,NA,"Austria","Austria"
"565","AT",2013-02-11,1.438,1.395,1.001,607.7,NA,"Austria","Austria"
"566","AT",2013-02-04,1.419,1.38,0.981,596.7,NA,"Austria","Austria"
"567","AT",2013-01-28,1.405,1.379,0.974,590.7,NA,"Austria","Austria"
"568","AT",2013-01-21,1.394,1.374,0.97,590.7,NA,"Austria","Austria"
"569","AT",2013-01-14,1.407,1.384,0.971,596.7,NA,"Austria","Austria"
"570","AT",2013-01-07,1.398,1.371,0.969,578.7,NA,"Austria","Austria"
"571","AT",2012-12-17,1.393,1.384,0.962,589.7,NA,"Austria","Austria"
"572","AT",2012-12-10,1.396,1.392,0.96,589.7,NA,"Austria","Austria"
"573","AT",2012-12-03,1.402,1.41,0.992,589.7,NA,"Austria","Austria"
"574","AT",2012-11-26,1.402,1.413,0.999,597.7,NA,"Austria","Austria"
"575","AT",2012-11-19,1.401,1.41,0.992,591.7,NA,"Austria","Austria"
"576","AT",2012-11-12,1.406,1.417,0.994,591.7,NA,"Austria","Austria"
"577","AT",2012-11-05,1.415,1.418,1.005,598.7,NA,"Austria","Austria"
"578","AT",2012-10-29,1.427,1.422,1.02,605.7,NA,"Austria","Austria"
"579","AT",2012-10-22,1.463,1.435,1.028,618.7,NA,"Austria","Austria"
"580","AT",2012-10-15,1.505,1.452,1.039,626.7,NA,"Austria","Austria"
"581","AT",2012-10-08,1.504,1.44,1.013,640.7,NA,"Austria","Austria"
"582","AT",2012-10-01,1.506,1.436,1.018,640.7,NA,"Austria","Austria"
"583","AT",2012-09-24,1.511,1.438,1.005,650.7,NA,"Austria","Austria"
"584","AT",2012-09-17,1.54,1.458,1.031,674.7,NA,"Austria","Austria"
"585","AT",2012-09-10,1.547,1.466,1.036,686.7,NA,"Austria","Austria"
"586","AT",2012-09-03,1.505,1.444,1.035,680.7,NA,"Austria","Austria"
"587","AT",2012-08-27,1.52,1.457,1.04,685.7,NA,"Austria","Austria"
"588","AT",2012-08-20,1.509,1.445,1.045,680.7,NA,"Austria","Austria"
"589","AT",2012-08-13,1.473,1.426,1.027,665.7,NA,"Austria","Austria"
"590","AT",2012-08-06,1.455,1.398,0.994,648.7,NA,"Austria","Austria"
"591","AT",2012-07-30,1.444,1.395,0.996,648.7,NA,"Austria","Austria"
"592","AT",2012-07-23,1.456,1.404,0.996,643.7,NA,"Austria","Austria"
"593","AT",2012-07-16,1.432,1.37,0.973,617.7,NA,"Austria","Austria"
"594","AT",2012-07-09,1.403,1.345,0.979,609.7,NA,"Austria","Austria"
"595","AT",2012-07-02,1.395,1.332,0.927,574.7,NA,"Austria","Austria"
"596","AT",2012-06-25,1.376,1.319,0.921,586.7,NA,"Austria","Austria"
"597","AT",2012-06-18,1.407,1.345,0.935,605.7,NA,"Austria","Austria"
"598","AT",2012-06-11,1.425,1.367,0.942,615.7,NA,"Austria","Austria"
"599","AT",2012-06-04,1.438,1.379,0.959,639.7,NA,"Austria","Austria"
"600","AT",2012-05-28,1.434,1.377,0.976,645.7,NA,"Austria","Austria"
"601","AT",2012-05-21,1.439,1.392,0.981,645.7,NA,"Austria","Austria"
"602","AT",2012-05-14,1.453,1.401,0.985,651.7,NA,"Austria","Austria"
"603","AT",2012-05-07,1.474,1.419,1.003,671.7,NA,"Austria","Austria"
"604","AT",2012-04-30,1.493,1.418,1.012,671.7,NA,"Austria","Austria"
"605","AT",2012-04-23,1.521,1.432,1.01,683.7,NA,"Austria","Austria"
"606","AT",2012-04-16,1.526,1.441,1.013,689.7,NA,"Austria","Austria"
"607","AT",2012-04-02,1.513,1.445,1.018,689.7,NA,"Austria","Austria"
"608","AT",2012-03-26,1.491,1.446,1.03,694.7,NA,"Austria","Austria"
"609","AT",2012-03-19,1.484,1.442,1.036,694.7,NA,"Austria","Austria"
"610","AT",2012-03-12,1.472,1.438,1.035,688.7,NA,"Austria","Austria"
"611","AT",2012-03-05,1.451,1.424,1.02,667.7,NA,"Austria","Austria"
"612","AT",2012-02-27,1.436,1.421,1.029,667.7,NA,"Austria","Austria"
"613","AT",2012-02-20,1.431,1.422,1.031,657.7,NA,"Austria","Austria"
"614","AT",2012-02-13,1.409,1.403,1.017,652.7,NA,"Austria","Austria"
"615","AT",2012-02-06,1.397,1.388,0.982,631.7,NA,"Austria","Austria"
"616","AT",2012-01-30,1.392,1.388,0.979,631.7,NA,"Austria","Austria"
"617","AT",2012-01-23,1.394,1.397,0.983,646.7,NA,"Austria","Austria"
"618","AT",2012-01-16,1.399,1.403,1.005,652.7,NA,"Austria","Austria"
"619","AT",2012-01-09,1.374,1.378,0.991,634.7,NA,"Austria","Austria"
"620","AT",2011-12-19,1.352,1.366,0.946,600.7,NA,"Austria","Austria"
"621","AT",2011-12-12,1.353,1.374,0.97,600.7,NA,"Austria","Austria"
"622","AT",2011-12-05,1.353,1.379,0.973,600.7,NA,"Austria","Austria"
"623","AT",2011-11-28,1.354,1.378,0.98,600.7,NA,"Austria","Austria"
"624","AT",2011-11-21,1.372,1.4,1.001,611.7,NA,"Austria","Austria"
"625","AT",2011-11-14,1.377,1.387,0.999,610.7,NA,"Austria","Austria"
"626","AT",2011-11-07,1.365,1.363,0.965,582.7,NA,"Austria","Austria"
"627","AT",2011-10-31,1.361,1.361,0.956,589.7,NA,"Austria","Austria"
"628","AT",2011-10-24,1.368,1.352,0.957,589.7,NA,"Austria","Austria"
"629","AT",2011-10-17,1.367,1.346,0.945,584.7,NA,"Austria","Austria"
"630","AT",2011-10-10,1.363,1.338,0.923,578.7,NA,"Austria","Austria"
"631","AT",2011-10-03,1.365,1.333,0.914,578.7,NA,"Austria","Austria"
"632","AT",2011-09-26,1.384,1.341,0.925,587.7,NA,"Austria","Austria"
"633","AT",2011-09-19,1.394,1.344,0.934,587.7,NA,"Austria","Austria"
"634","AT",2011-09-12,1.398,1.341,0.919,573.7,NA,"Austria","Austria"
"635","AT",2011-09-05,1.385,1.334,0.915,573.7,NA,"Austria","Austria"
"636","AT",2011-08-29,1.352,1.31,0.905,557.7,NA,"Austria","Austria"
"637","AT",2011-08-22,1.351,1.308,0.889,562.7,NA,"Austria","Austria"
"638","AT",2011-08-08,1.378,1.335,0.91,586.7,NA,"Austria","Austria"
"639","AT",2011-08-01,1.374,1.331,0.929,600.7,NA,"Austria","Austria"
"640","AT",2011-07-25,1.392,1.345,0.935,606.7,NA,"Austria","Austria"
"641","AT",2011-07-18,1.385,1.334,0.933,600.7,NA,"Austria","Austria"
"642","AT",2011-07-11,1.368,1.322,0.921,592.4,NA,"Austria","Austria"
"643","AT",2011-07-04,1.346,1.316,0.886,577.7,NA,"Austria","Austria"
"644","AT",2011-06-27,1.351,1.311,0.873,583.7,NA,"Austria","Austria"
"645","AT",2011-06-20,1.374,1.331,0.915,590.7,NA,"Austria","Austria"
"646","AT",2011-06-13,1.376,1.324,0.918,572.7,NA,"Austria","Austria"
"647","AT",2011-06-06,1.376,1.309,0.909,567.7,NA,"Austria","Austria"
"648","AT",2011-05-30,1.382,1.312,0.907,561.7,NA,"Austria","Austria"
"649","AT",2011-05-23,1.379,1.303,0.889,561.7,NA,"Austria","Austria"
"650","AT",2011-05-16,1.406,1.322,0.894,569.7,NA,"Austria","Austria"
"651","AT",2011-05-09,1.404,1.337,0.901,589.7,NA,"Austria","Austria"
"652","AT",2011-05-02,1.409,1.354,0.946,594.7,NA,"Austria","Austria"
"653","AT",2011-04-18,1.392,1.358,0.952,611.7,NA,"Austria","Austria"
"654","AT",2011-04-11,1.389,1.364,0.969,602.7,NA,"Austria","Austria"
"655","AT",2011-04-04,1.362,1.346,0.953,582.7,NA,"Austria","Austria"
"656","AT",2011-03-28,1.352,1.352,0.944,576.7,NA,"Austria","Austria"
"657","AT",2011-03-21,1.342,1.345,0.934,586.7,NA,"Austria","Austria"
