country,country_name,date,variable,value
EU,European Union,2013-05-13,Euro 95,1.54
EU,European Union,2013-05-06,Euro 95,1.54
EU,European Union,2013-04-29,Euro 95,1.55
EU,European Union,2013-04-22,Euro 95,1.55
EU,European Union,2013-04-15,Euro 95,1.57
EU,European Union,2013-04-08,Euro 95,1.59
EU,European Union,2013-04-01,Euro 95,1.6
EU,European Union,2013-03-25,Euro 95,1.59
EU,European Union,2013-03-18,Euro 95,1.58
EU,European Union,2013-03-11,Euro 95,1.58
EU,European Union,2013-03-04,Euro 95,1.6
EU,European Union,2013-02-25,Euro 95,1.6
EU,European Union,2013-02-18,Euro 95,1.6
EU,European Union,2013-02-11,Euro 95,1.59
EU,European Union,2013-02-04,Euro 95,1.58
EU,European Union,2013-01-28,Euro 95,1.56
EU,European Union,2013-01-21,Euro 95,1.56
EU,European Union,2013-01-14,Euro 95,1.57
EU,European Union,2013-01-07,Euro 95,1.56
EU,European Union,2012-12-17,Euro 95,1.56
EU,European Union,2012-12-10,Euro 95,1.57
EU,European Union,2012-12-03,Euro 95,1.58
EU,European Union,2012-11-26,Euro 95,1.6
EU,European Union,2012-11-19,Euro 95,1.59
EU,European Union,2012-11-12,Euro 95,1.59
EU,European Union,2012-11-05,Euro 95,1.6
EU,European Union,2012-10-29,Euro 95,1.61
EU,European Union,2012-10-22,Euro 95,1.64
EU,European Union,2012-10-15,Euro 95,1.66
EU,European Union,2012-10-08,Euro 95,1.66
EU,European Union,2012-10-01,Euro 95,1.66
EU,European Union,2012-09-24,Euro 95,1.67
EU,European Union,2012-09-17,Euro 95,1.69
EU,European Union,2012-09-10,Euro 95,1.71
EU,European Union,2012-09-03,Euro 95,1.69
EU,European Union,2012-08-27,Euro 95,1.7
EU,European Union,2012-08-20,Euro 95,1.7
EU,European Union,2012-08-13,Euro 95,1.66
EU,European Union,2012-08-06,Euro 95,1.63
EU,European Union,2012-07-30,Euro 95,1.62
EU,European Union,2012-07-23,Euro 95,1.62
EU,European Union,2012-07-16,Euro 95,1.6
EU,European Union,2012-07-09,Euro 95,1.59
EU,European Union,2012-07-02,Euro 95,1.56
EU,European Union,2012-06-25,Euro 95,1.56
EU,European Union,2012-06-18,Euro 95,1.58
EU,European Union,2012-06-11,Euro 95,1.59
EU,European Union,2012-06-04,Euro 95,1.6
EU,European Union,2012-05-28,Euro 95,1.61
EU,European Union,2012-05-21,Euro 95,1.61
EU,European Union,2012-05-14,Euro 95,1.63
EU,European Union,2012-05-07,Euro 95,1.65
EU,European Union,2012-04-30,Euro 95,1.66
EU,European Union,2012-04-23,Euro 95,1.68
EU,European Union,2012-04-16,Euro 95,1.69
EU,European Union,2012-04-02,Euro 95,1.67
EU,European Union,2012-03-26,Euro 95,1.65
EU,European Union,2012-03-19,Euro 95,1.65
EU,European Union,2012-03-12,Euro 95,1.63
EU,European Union,2012-03-05,Euro 95,1.62
EU,European Union,2012-02-27,Euro 95,1.61
EU,European Union,2012-02-20,Euro 95,1.6
EU,European Union,2012-02-13,Euro 95,1.58
EU,European Union,2012-02-06,Euro 95,1.57
EU,European Union,2012-01-30,Euro 95,1.56
EU,European Union,2012-01-23,Euro 95,1.56
EU,European Union,2012-01-16,Euro 95,1.56
EU,European Union,2012-01-09,Euro 95,1.55
EU,European Union,2011-12-19,Euro 95,1.5
EU,European Union,2011-12-12,Euro 95,1.49
EU,European Union,2011-12-05,Euro 95,1.48
EU,European Union,2011-11-28,Euro 95,1.48
EU,European Union,2011-11-21,Euro 95,1.49
EU,European Union,2011-11-14,Euro 95,1.49
EU,European Union,2011-11-07,Euro 95,1.5
EU,European Union,2011-10-31,Euro 95,1.5
EU,European Union,2011-10-24,Euro 95,1.5
EU,European Union,2011-10-17,Euro 95,1.5
EU,European Union,2011-10-10,Euro 95,1.5
EU,European Union,2011-10-03,Euro 95,1.5
EU,European Union,2011-09-26,Euro 95,1.5
EU,European Union,2011-09-19,Euro 95,1.52
EU,European Union,2011-09-12,Euro 95,1.52
EU,European Union,2011-09-05,Euro 95,1.5
EU,European Union,2011-08-29,Euro 95,1.48
EU,European Union,2011-08-22,Euro 95,1.48
EU,European Union,2011-08-08,Euro 95,1.51
EU,European Union,2011-08-01,Euro 95,1.52
EU,European Union,2011-07-25,Euro 95,1.52
EU,European Union,2011-07-18,Euro 95,1.51
EU,European Union,2011-07-11,Euro 95,1.49
EU,European Union,2011-07-04,Euro 95,1.47
EU,European Union,2011-06-27,Euro 95,1.47
EU,European Union,2011-06-20,Euro 95,1.5
EU,European Union,2011-06-13,Euro 95,1.5
EU,European Union,2011-06-06,Euro 95,1.5
EU,European Union,2011-05-30,Euro 95,1.51
EU,European Union,2011-05-23,Euro 95,1.52
EU,European Union,2011-05-16,Euro 95,1.52
EU,European Union,2011-05-09,Euro 95,1.53
EU,European Union,2011-05-02,Euro 95,1.54
EU,European Union,2011-04-18,Euro 95,1.55
EU,European Union,2011-04-11,Euro 95,1.54
EU,European Union,2011-04-04,Euro 95,1.52
EU,European Union,2011-03-28,Euro 95,1.5
EU,European Union,2011-03-21,Euro 95,1.5
EU,European Union,2011-03-14,Euro 95,1.52
EU,European Union,2011-03-07,Euro 95,1.48
EU,European Union,2011-02-28,Euro 95,1.47
EU,European Union,2011-02-21,Euro 95,1.45
EU,European Union,2011-02-14,Euro 95,1.45
EU,European Union,2011-02-07,Euro 95,1.44
EU,European Union,2011-01-31,Euro 95,1.43
EU,European Union,2011-01-24,Euro 95,1.44
EU,European Union,2011-01-17,Euro 95,1.46
EU,European Union,2011-01-10,Euro 95,1.44
EU,European Union,2011-01-03,Euro 95,1.42
EU,European Union,2010-12-20,Euro 95,1.41
EU,European Union,2010-12-13,Euro 95,1.4
EU,European Union,2010-12-06,Euro 95,1.39
EU,European Union,2010-11-29,Euro 95,1.36
EU,European Union,2010-11-22,Euro 95,1.35
EU,European Union,2010-11-15,Euro 95,1.35
EU,European Union,2010-11-08,Euro 95,1.34
EU,European Union,2010-10-25,Euro 95,1.33
EU,European Union,2010-10-18,Euro 95,1.33
EU,European Union,2010-10-11,Euro 95,1.33
EU,European Union,2010-10-04,Euro 95,1.32
EU,European Union,2010-09-27,Euro 95,1.32
EU,European Union,2010-09-20,Euro 95,1.34
EU,European Union,2010-09-13,Euro 95,1.34
EU,European Union,2010-09-06,Euro 95,1.33
EU,European Union,2010-08-30,Euro 95,1.33
EU,European Union,2010-08-23,Euro 95,1.34
EU,European Union,2010-08-16,Euro 95,1.34
EU,European Union,2010-08-09,Euro 95,1.35
EU,European Union,2010-08-02,Euro 95,1.34
EU,European Union,2010-07-26,Euro 95,1.34
EU,European Union,2010-07-19,Euro 95,1.34
EU,European Union,2010-07-12,Euro 95,1.35
EU,European Union,2010-07-05,Euro 95,1.35
EU,European Union,2010-06-28,Euro 95,1.37
EU,European Union,2010-06-21,Euro 95,1.36
EU,European Union,2010-06-14,Euro 95,1.36
EU,European Union,2010-06-07,Euro 95,1.36
EU,European Union,2010-05-31,Euro 95,1.35
EU,European Union,2010-05-24,Euro 95,1.34
EU,European Union,2010-05-17,Euro 95,1.37
EU,European Union,2010-05-10,Euro 95,1.37
EU,European Union,2010-05-03,Euro 95,1.37
EU,European Union,2010-04-26,Euro 95,1.37
EU,European Union,2010-04-19,Euro 95,1.36
EU,European Union,2010-04-12,Euro 95,1.35
EU,European Union,2010-03-29,Euro 95,1.34
EU,European Union,2010-03-22,Euro 95,1.32
EU,European Union,2010-03-15,Euro 95,1.32
EU,European Union,2010-03-08,Euro 95,1.29
EU,European Union,2010-03-01,Euro 95,1.27
EU,European Union,2010-02-22,Euro 95,1.26
EU,European Union,2010-02-15,Euro 95,1.26
EU,European Union,2010-02-08,Euro 95,1.26
EU,European Union,2010-02-01,Euro 95,1.26
EU,European Union,2010-01-25,Euro 95,1.26
EU,European Union,2010-01-18,Euro 95,1.26
EU,European Union,2010-01-11,Euro 95,1.26
EU,European Union,2010-01-04,Euro 95,1.23
EU,European Union,2009-12-21,Euro 95,1.2
EU,European Union,2009-12-14,Euro 95,1.2
EU,European Union,2009-12-07,Euro 95,1.22
EU,European Union,2009-11-30,Euro 95,1.21
EU,European Union,2009-11-23,Euro 95,1.22
EU,European Union,2009-11-16,Euro 95,1.22
EU,European Union,2009-11-09,Euro 95,1.22
EU,European Union,2009-11-02,Euro 95,1.22
EU,European Union,2009-10-26,Euro 95,1.21
EU,European Union,2009-10-19,Euro 95,1.19
EU,European Union,2009-10-12,Euro 95,1.17
EU,European Union,2009-10-05,Euro 95,1.18
EU,European Union,2009-09-28,Euro 95,1.18
EU,European Union,2009-09-21,Euro 95,1.2
EU,European Union,2009-09-14,Euro 95,1.21
EU,European Union,2009-09-07,Euro 95,1.22
EU,European Union,2009-08-31,Euro 95,1.22
EU,European Union,2009-08-24,Euro 95,1.23
EU,European Union,2009-08-17,Euro 95,1.24
EU,European Union,2009-08-10,Euro 95,1.23
EU,European Union,2009-08-03,Euro 95,1.23
EU,European Union,2009-07-27,Euro 95,1.2
EU,European Union,2009-07-20,Euro 95,1.19
EU,European Union,2009-07-13,Euro 95,1.19
EU,European Union,2009-07-06,Euro 95,1.21
EU,European Union,2009-06-29,Euro 95,1.22
EU,European Union,2009-06-22,Euro 95,1.23
EU,European Union,2009-06-15,Euro 95,1.22
EU,European Union,2009-06-08,Euro 95,1.2
EU,European Union,2009-06-01,Euro 95,1.18
EU,European Union,2009-05-25,Euro 95,1.17
EU,European Union,2009-05-18,Euro 95,1.15
EU,European Union,2009-05-11,Euro 95,1.14
EU,European Union,2009-05-04,Euro 95,1.11
EU,European Union,2009-04-27,Euro 95,1.11
EU,European Union,2009-04-20,Euro 95,1.11
EU,European Union,2009-04-06,Euro 95,1.1
EU,European Union,2009-03-30,Euro 95,1.08
EU,European Union,2009-03-23,Euro 95,1.06
EU,European Union,2009-03-16,Euro 95,1.06
EU,European Union,2009-03-09,Euro 95,1.05
EU,European Union,2009-03-02,Euro 95,1.05
EU,European Union,2009-02-23,Euro 95,1.05
EU,European Union,2009-02-16,Euro 95,1.06
EU,European Union,2009-02-09,Euro 95,1.07
EU,European Union,2009-02-02,Euro 95,1.05
EU,European Union,2009-01-26,Euro 95,1.03
EU,European Union,2009-01-19,Euro 95,1.03
EU,European Union,2009-01-12,Euro 95,1.02
EU,European Union,2009-01-05,Euro 95,0.98
EU,European Union,2008-12-15,Euro 95,1.02
EU,European Union,2008-12-08,Euro 95,1.06
EU,European Union,2008-12-01,Euro 95,1.08
EU,European Union,2008-11-24,Euro 95,1.09
EU,European Union,2008-11-17,Euro 95,1.13
EU,European Union,2008-11-10,Euro 95,1.16
EU,European Union,2008-11-03,Euro 95,1.19
EU,European Union,2008-10-27,Euro 95,1.21
EU,European Union,2008-10-20,Euro 95,1.24
EU,European Union,2008-10-13,Euro 95,1.3
EU,European Union,2008-10-06,Euro 95,1.35
EU,European Union,2008-09-29,Euro 95,1.35
EU,European Union,2008-09-22,Euro 95,1.36
EU,European Union,2008-09-15,Euro 95,1.39
EU,European Union,2008-09-08,Euro 95,1.38
EU,European Union,2008-09-01,Euro 95,1.39
EU,European Union,2008-08-25,Euro 95,1.39
EU,European Union,2008-08-18,Euro 95,1.39
EU,European Union,2008-08-11,Euro 95,1.4
EU,European Union,2008-08-04,Euro 95,1.41
EU,European Union,2008-07-28,Euro 95,1.42
EU,European Union,2008-07-21,Euro 95,1.45
EU,European Union,2008-07-14,Euro 95,1.47
EU,European Union,2008-07-07,Euro 95,1.47
EU,European Union,2008-06-30,Euro 95,1.46
EU,European Union,2008-06-23,Euro 95,1.45
EU,European Union,2008-06-16,Euro 95,1.45
EU,European Union,2008-06-09,Euro 95,1.43
EU,European Union,2008-06-02,Euro 95,1.43
EU,European Union,2008-05-26,Euro 95,1.42
EU,European Union,2008-05-19,Euro 95,1.4
EU,European Union,2008-05-12,Euro 95,1.38
EU,European Union,2008-05-05,Euro 95,1.36
EU,European Union,2008-04-28,Euro 95,1.36
EU,European Union,2008-04-21,Euro 95,1.34
EU,European Union,2008-04-14,Euro 95,1.33
EU,European Union,2008-04-07,Euro 95,1.32
EU,European Union,2008-03-31,Euro 95,1.31
EU,European Union,2008-03-17,Euro 95,1.33
EU,European Union,2008-03-10,Euro 95,1.33
EU,European Union,2008-03-03,Euro 95,1.33
EU,European Union,2008-02-25,Euro 95,1.33
EU,European Union,2008-02-18,Euro 95,1.32
EU,European Union,2008-02-11,Euro 95,1.29
EU,European Union,2008-02-04,Euro 95,1.3
EU,European Union,2008-01-28,Euro 95,1.29
EU,European Union,2008-01-21,Euro 95,1.3
EU,European Union,2008-01-14,Euro 95,1.31
EU,European Union,2008-01-07,Euro 95,1.32
EU,European Union,2007-12-17,Euro 95,1.28
EU,European Union,2007-12-10,Euro 95,1.27
EU,European Union,2007-12-03,Euro 95,1.29
EU,European Union,2007-11-26,Euro 95,1.3
EU,European Union,2007-11-19,Euro 95,1.3
EU,European Union,2007-11-12,Euro 95,1.3
EU,European Union,2007-11-05,Euro 95,1.28
EU,European Union,2007-10-29,Euro 95,1.26
EU,European Union,2007-10-22,Euro 95,1.26
EU,European Union,2007-10-15,Euro 95,1.24
EU,European Union,2007-10-08,Euro 95,1.25
EU,European Union,2007-10-01,Euro 95,1.25
EU,European Union,2007-09-24,Euro 95,1.25
EU,European Union,2007-09-17,Euro 95,1.25
EU,European Union,2007-09-10,Euro 95,1.25
EU,European Union,2007-09-03,Euro 95,1.24
EU,European Union,2007-08-27,Euro 95,1.24
EU,European Union,2007-08-20,Euro 95,1.24
EU,European Union,2007-08-13,Euro 95,1.25
EU,European Union,2007-08-06,Euro 95,1.26
EU,European Union,2007-07-30,Euro 95,1.26
EU,European Union,2007-07-23,Euro 95,1.28
EU,European Union,2007-07-16,Euro 95,1.29
EU,European Union,2007-07-09,Euro 95,1.28
EU,European Union,2007-07-02,Euro 95,1.28
EU,European Union,2007-06-25,Euro 95,1.29
EU,European Union,2007-06-18,Euro 95,1.28
EU,European Union,2007-06-11,Euro 95,1.28
EU,European Union,2007-06-04,Euro 95,1.28
EU,European Union,2007-05-28,Euro 95,1.28
EU,European Union,2007-05-21,Euro 95,1.27
EU,European Union,2007-05-14,Euro 95,1.26
EU,European Union,2007-05-07,Euro 95,1.26
EU,European Union,2007-04-30,Euro 95,1.25
EU,European Union,2007-04-23,Euro 95,1.23
EU,European Union,2007-04-16,Euro 95,1.22
EU,European Union,2007-04-02,Euro 95,1.21
EU,European Union,2007-03-26,Euro 95,1.18
EU,European Union,2007-03-19,Euro 95,1.18
EU,European Union,2007-03-12,Euro 95,1.18
EU,European Union,2007-03-05,Euro 95,1.17
EU,European Union,2007-02-26,Euro 95,1.15
EU,European Union,2007-02-19,Euro 95,1.14
EU,European Union,2007-02-12,Euro 95,1.14
EU,European Union,2007-02-05,Euro 95,1.13
EU,European Union,2007-01-29,Euro 95,1.13
EU,European Union,2007-01-22,Euro 95,1.13
EU,European Union,2007-01-15,Euro 95,1.14
EU,European Union,2007-01-08,Euro 95,1.15
EU,European Union,2006-12-18,Euro 95,1.17
EU,European Union,2006-12-11,Euro 95,1.17
EU,European Union,2006-12-04,Euro 95,1.16
EU,European Union,2006-11-27,Euro 95,1.15
EU,European Union,2006-11-20,Euro 95,1.16
EU,European Union,2006-11-13,Euro 95,1.16
EU,European Union,2006-11-06,Euro 95,1.15
EU,European Union,2006-10-30,Euro 95,1.16
EU,European Union,2006-10-23,Euro 95,1.16
EU,European Union,2006-10-16,Euro 95,1.17
EU,European Union,2006-10-09,Euro 95,1.17
EU,European Union,2006-10-02,Euro 95,1.17
EU,European Union,2006-09-25,Euro 95,1.18
EU,European Union,2006-09-18,Euro 95,1.21
EU,European Union,2006-09-11,Euro 95,1.22
EU,European Union,2006-09-04,Euro 95,1.25
EU,European Union,2006-08-28,Euro 95,1.28
EU,European Union,2006-08-21,Euro 95,1.3
EU,European Union,2006-08-14,Euro 95,1.33
EU,European Union,2006-08-07,Euro 95,1.34
EU,European Union,2006-07-31,Euro 95,1.33
EU,European Union,2006-07-24,Euro 95,1.33
EU,European Union,2006-07-17,Euro 95,1.32
EU,European Union,2006-07-10,Euro 95,1.3
EU,European Union,2006-07-03,Euro 95,1.29
EU,European Union,2006-06-26,Euro 95,1.28
EU,European Union,2006-06-19,Euro 95,1.28
EU,European Union,2006-06-12,Euro 95,1.29
EU,European Union,2006-06-05,Euro 95,1.28
EU,European Union,2006-05-29,Euro 95,1.28
EU,European Union,2006-05-22,Euro 95,1.29
EU,European Union,2006-05-15,Euro 95,1.29
EU,European Union,2006-05-08,Euro 95,1.3
EU,European Union,2006-05-01,Euro 95,1.29
EU,European Union,2006-04-24,Euro 95,1.28
EU,European Union,2006-04-10,Euro 95,1.24
EU,European Union,2006-04-03,Euro 95,1.23
EU,European Union,2006-03-27,Euro 95,1.21
EU,European Union,2006-03-20,Euro 95,1.21
EU,European Union,2006-03-13,Euro 95,1.19
EU,European Union,2006-03-06,Euro 95,1.19
EU,European Union,2006-02-27,Euro 95,1.19
EU,European Union,2006-02-20,Euro 95,1.19
EU,European Union,2006-02-13,Euro 95,1.2
EU,European Union,2006-02-06,Euro 95,1.21
EU,European Union,2006-01-30,Euro 95,1.21
EU,European Union,2006-01-23,Euro 95,1.2
EU,European Union,2006-01-16,Euro 95,1.2
EU,European Union,2006-01-09,Euro 95,1.2
EU,European Union,2005-12-19,Euro 95,1.18
EU,European Union,2005-12-12,Euro 95,1.17
EU,European Union,2005-12-05,Euro 95,1.17
EU,European Union,2005-11-28,Euro 95,1.18
EU,European Union,2005-11-21,Euro 95,1.17
EU,European Union,2005-11-14,Euro 95,1.2
EU,European Union,2005-11-07,Euro 95,1.21
EU,European Union,2005-10-24,Euro 95,1.24
EU,European Union,2005-10-17,Euro 95,1.26
EU,European Union,2005-10-10,Euro 95,1.28
EU,European Union,2005-10-03,Euro 95,1.29
EU,European Union,2005-09-26,Euro 95,1.27
EU,European Union,2005-09-19,Euro 95,1.28
EU,European Union,2005-09-12,Euro 95,1.3
EU,European Union,2005-09-05,Euro 95,1.3
EU,European Union,2005-08-29,Euro 95,1.24
EU,European Union,2005-08-22,Euro 95,1.24
EU,European Union,2005-08-15,Euro 95,1.22
EU,European Union,2005-08-08,Euro 95,1.21
EU,European Union,2005-08-01,Euro 95,1.2
EU,European Union,2005-07-25,Euro 95,1.2
EU,European Union,2005-07-18,Euro 95,1.2
EU,European Union,2005-07-11,Euro 95,1.19
EU,European Union,2005-07-04,Euro 95,1.19
EU,European Union,2005-06-27,Euro 95,1.18
EU,European Union,2005-06-20,Euro 95,1.17
EU,European Union,2005-06-13,Euro 95,1.16
EU,European Union,2005-06-06,Euro 95,1.14
EU,European Union,2005-05-30,Euro 95,1.12
EU,European Union,2005-05-23,Euro 95,1.13
EU,European Union,2005-05-16,Euro 95,1.14
EU,European Union,2005-05-09,Euro 95,1.14
EU,European Union,2005-05-02,Euro 95,1.15
EU,European Union,2005-04-25,Euro 95,1.15
EU,European Union,2005-04-18,Euro 95,1.14
EU,European Union,2005-04-11,Euro 95,1.15
EU,European Union,2005-04-04,Euro 95,1.12
EU,European Union,2005-03-21,Euro 95,1.1
EU,European Union,2005-03-14,Euro 95,1.1
EU,European Union,2005-03-07,Euro 95,1.09
EU,European Union,2005-02-28,Euro 95,1.08
EU,European Union,2005-02-21,Euro 95,1.07
EU,European Union,2005-02-14,Euro 95,1.07
EU,European Union,2005-02-07,Euro 95,1.07
EU,European Union,2005-01-31,Euro 95,1.07
EU,European Union,2005-01-24,Euro 95,1.05
EU,European Union,2005-01-17,Euro 95,1.04
EU,European Union,2005-01-10,Euro 95,1.04
EU,European Union,2005-01-03,Euro 95,1.04
EU,European Union,2024-12-09,Diesel,1.56
EU,European Union,2024-12-02,Diesel,1.57
EU,European Union,2024-11-25,Diesel,1.56
EU,European Union,2024-11-18,Diesel,1.55
EU,European Union,2024-11-11,Diesel,1.54
EU,European Union,2024-11-04,Diesel,1.53
EU,European Union,2024-10-28,Diesel,1.53
EU,European Union,2024-10-21,Diesel,1.53
EU,European Union,2024-10-14,Diesel,1.54
EU,European Union,2024-10-07,Diesel,1.51
EU,European Union,2024-09-30,Diesel,1.5
EU,European Union,2024-09-23,Diesel,1.51
EU,European Union,2024-09-16,Diesel,1.52
EU,European Union,2024-09-09,Diesel,1.53
EU,European Union,2024-09-02,Diesel,1.55
EU,European Union,2024-08-26,Diesel,1.56
EU,European Union,2024-08-19,Diesel,1.58
EU,European Union,2024-08-12,Diesel,1.58
EU,European Union,2024-08-05,Diesel,1.59
EU,European Union,2024-07-29,Diesel,1.61
EU,European Union,2024-07-22,Diesel,1.61
EU,European Union,2024-07-15,Diesel,1.63
EU,European Union,2024-07-08,Diesel,1.64
EU,European Union,2024-07-01,Diesel,1.63
EU,European Union,2024-06-24,Diesel,1.62
EU,European Union,2024-06-17,Diesel,1.6
EU,European Union,2024-06-10,Diesel,1.59
EU,European Union,2024-06-03,Diesel,1.6
EU,European Union,2024-05-27,Diesel,1.61
EU,European Union,2024-05-20,Diesel,1.62
EU,European Union,2024-05-13,Diesel,1.63
EU,European Union,2024-05-06,Diesel,1.65
EU,European Union,2024-04-29,Diesel,1.66
EU,European Union,2024-04-22,Diesel,1.68
EU,European Union,2024-04-15,Diesel,1.7
EU,European Union,2024-04-08,Diesel,1.7
EU,European Union,2024-04-01,Diesel,1.68
EU,European Union,2024-03-25,Diesel,1.68
EU,European Union,2024-03-18,Diesel,1.68
EU,European Union,2024-03-11,Diesel,1.68
EU,European Union,2024-03-04,Diesel,1.69
EU,European Union,2024-02-26,Diesel,1.7
EU,European Union,2024-02-19,Diesel,1.71
EU,European Union,2024-02-12,Diesel,1.69
EU,European Union,2024-02-05,Diesel,1.67
EU,European Union,2024-01-29,Diesel,1.65
EU,European Union,2024-01-22,Diesel,1.63
EU,European Union,2024-01-15,Diesel,1.63
EU,European Union,2024-01-08,Diesel,1.63
EU,European Union,2024-01-01,Diesel,1.63
EU,European Union,2023-12-25,Diesel,1.64
EU,European Union,2023-12-18,Diesel,1.63
EU,European Union,2023-12-11,Diesel,1.65
EU,European Union,2023-12-04,Diesel,1.68
EU,European Union,2023-11-27,Diesel,1.69
EU,European Union,2023-11-20,Diesel,1.7
EU,European Union,2023-11-13,Diesel,1.72
EU,European Union,2023-11-06,Diesel,1.75
EU,European Union,2023-10-30,Diesel,1.74
EU,European Union,2023-10-23,Diesel,1.76
EU,European Union,2023-10-16,Diesel,1.75
EU,European Union,2023-10-09,Diesel,1.77
EU,European Union,2023-10-02,Diesel,1.78
EU,European Union,2023-09-25,Diesel,1.79
EU,European Union,2023-09-18,Diesel,1.78
EU,European Union,2023-09-11,Diesel,1.75
EU,European Union,2023-09-04,Diesel,1.73
EU,European Union,2023-08-28,Diesel,1.72
EU,European Union,2023-08-21,Diesel,1.71
EU,European Union,2023-08-14,Diesel,1.71
EU,European Union,2023-08-07,Diesel,1.68
EU,European Union,2023-07-31,Diesel,1.64
EU,European Union,2023-07-24,Diesel,1.59
EU,European Union,2023-07-17,Diesel,1.58
EU,European Union,2023-07-10,Diesel,1.57
EU,European Union,2023-07-03,Diesel,1.56
EU,European Union,2023-06-26,Diesel,1.57
EU,European Union,2023-06-19,Diesel,1.55
EU,European Union,2023-06-12,Diesel,1.55
EU,European Union,2023-06-05,Diesel,1.54
EU,European Union,2023-05-29,Diesel,1.54
EU,European Union,2023-05-22,Diesel,1.53
EU,European Union,2023-05-15,Diesel,1.53
